rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_immoscout,url_homegate,url_flatfox
4.0,114.0,3200,2900,3006,Liebeggweg 10,Bern,2015,True,False,False,False,False,False,False,False,False,28.07,800.0,28.5,True,True,False,3200_114.0_4.0_3006_Liebeggweg10_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7100922,,
2.5,68.0,1690,1490,3063,Gartenstrasse 2,Ittigen,0,True,False,True,False,False,False,False,True,False,24.85,676.0,27.2,False,True,False,1690_68.0_2.5_3063_Gartenstrasse2_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7100508,,
3.5,77.0,1680,1450,2502,Florastrasse 5,Biel/Bienne,0,True,False,True,False,False,False,False,True,False,21.82,480.0,22.0,False,True,False,1680_77.0_3.5_2502_Florastrasse5_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7099612,,
2.5,57.0,1560,1360,3008,Murtenstrasse 1,Bern,1933,True,False,True,False,False,False,False,False,False,27.37,624.0,22.8,False,True,False,1560_57.0_2.5_3008_Murtenstrasse1_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7098567,,
3.5,81.0,1240,940,3065,Hühnerbühlstrasse 23-29,Bolligen,1996,True,True,True,True,False,False,False,False,False,15.31,354.29,23.14,True,True,False,1240_81.0_3.5_3065_Hühnerbühlstrasse23-29_Bolligen,https://www.immoscout24.ch/de/d/wohnung-mieten-bolligen/7098561,,
4.0,98.0,1690,1400,2502,Theodor-Kocher-Strasse 6,Biel/Bienne,1948,True,True,False,False,False,False,False,False,True,17.24,422.5,24.5,False,True,False,1690_98.0_4.0_2502_Theodor-Kocher-Strasse6_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7086766,,
3.5,87.5,1900,1680,3054,Bergackerweg 6,Schüpfen,1995,True,True,False,False,False,False,False,True,True,21.71,542.86,25.0,True,False,False,1900_87.5_3.5_3054_Bergackerweg6_Schüpfen,https://www.immoscout24.ch/de/d/wohnung-mieten-schuepfen/7085378,,
3.5,75.0,1590,1390,3322,Holzgasse 11,Urtenen-Schönbühl,0,True,False,False,False,False,False,False,False,True,21.2,454.29,21.43,False,True,False,1590_75.0_3.5_3322_Holzgasse11_Urtenen-Schönbühl,https://www.immoscout24.ch/de/d/wohnung-mieten-urtenen-schoenbuehl/7082674,,
4.5,86.0,1500,1290,3422,Jurastrasse 11,Alchenflüh,2013,True,True,False,True,False,False,False,False,False,17.44,333.33,19.11,False,True,False,1500_86.0_4.5_3422_Jurastrasse11_Alchenflüh,https://www.immoscout24.ch/de/d/wohnung-mieten-alchenflueh/6958806,,https://flatfox.ch/de/wohnung/jurastrasse-11-3422-alchenfluh/545708/
3.5,71.0,1400,1200,2503,Ländtestrasse 51,Biel/Bienne,0,False,True,True,False,False,False,False,False,False,19.72,400.0,20.29,False,True,False,1400_71.0_3.5_2503_Ländtestrasse51_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6619947,,https://flatfox.ch/de/wohnung/landtestrasse-51-2503-bielbienne/462076/
2.5,61.0,1300,1100,3004,Oberer Aareggweg 62,Bern,1947,False,False,False,False,False,False,False,False,False,21.31,520.0,24.4,True,True,True,1300_61.0_2.5_3004_ObererAareggweg62_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/5481606,,
1.0,30.0,1000,890,3027,Looslistrasse 41,Bern,1961,True,False,False,False,False,False,False,False,False,33.33,1000.0,30.0,False,False,False,1000_30.0_1.0_3027_Looslistrasse41_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7108711,https://www.homegate.ch/mieten/3001872024,https://flatfox.ch/de/wohnung/looslistrasse-41-3027-bern/594635/
3.5,87.5,1505,1190,2502,Zentralstrasse 18,Biel/Bienne,2020,False,False,False,False,False,False,False,False,False,17.2,430.0,25.0,False,True,False,1505_87.5_3.5_2502_Zentralstrasse18_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7108485,,
2.5,62.0,1690,1510,3007,Schwarztorstr. 36,Bern,1977,True,False,True,False,False,False,False,False,False,27.26,676.0,24.8,False,True,False,1690_62.0_2.5_3007_Schwarztorstr.36_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7104936,,
3.5,82.0,1465,1180,3800,Waldeggstrasse 12,Interlaken,2000,True,False,True,False,False,False,False,False,False,17.87,418.57,23.43,True,True,False,1465_82.0_3.5_3800_Waldeggstrasse12_Interlaken,https://www.immoscout24.ch/de/d/wohnung-mieten-interlaken/7104340,,
4.5,102.0,1680,1350,2504,Narzissenweg 6,Biel/Bienne,2018,False,True,True,False,False,False,False,False,False,16.47,373.33,22.67,False,False,False,1680_102.0_4.5_2504_Narzissenweg6_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7104339,https://www.homegate.ch/mieten/3001864805,
3.5,88.0,1790,1560,3018,Hüsliackerstrasse 21,Bern,2009,True,False,False,False,False,False,False,False,False,20.34,511.43,25.14,False,True,False,1790_88.0_3.5_3018_Hüsliackerstrasse21_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7104331,,
1.0,35.0,905,775,3400,Weissensteinstrasse 12,Burgdorf,1952,False,False,False,False,False,False,False,False,False,25.86,905.0,35.0,True,False,False,905_35.0_1.0_3400_Weissensteinstrasse12_Burgdorf,https://www.immoscout24.ch/de/d/wohnung-mieten-burgdorf/7103565,,
3.5,87.5,1580,1400,3012,Fabrikstrasse 41,Bern,0,True,False,False,False,False,False,False,False,False,18.06,451.43,25.0,False,True,False,1580_87.5_3.5_3012_Fabrikstrasse41_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7102399,,
2.5,50.0,1290,200,3270,Leimernweg 1,Aarberg,2016,True,True,True,True,False,True,False,False,True,25.8,516.0,20.0,True,True,False,1290_50.0_2.5_3270_Leimernweg1_Aarberg,https://www.immoscout24.ch/de/d/wohnung-mieten-aarberg/7101308,,
5.5,137.5,3250,2950,3006,Traffelet-Weg 4,Bern,0,True,False,False,False,False,False,False,True,True,23.64,590.91,25.0,False,True,False,3250_137.5_5.5_3006_Traffelet-Weg4_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7099096,,
2.5,75.0,1415,1195,2503,Mattenstrasse 64,Biel/Bienne,0,True,True,False,False,False,False,False,False,True,18.87,566.0,30.0,False,True,False,1415_75.0_2.5_2503_Mattenstrasse64_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7086785,,
4.5,104.0,1745,1460,2502,Falkenstrasse 35,Biel/Bienne,2018,True,True,True,False,True,False,False,True,True,16.78,387.78,23.11,False,False,False,1745_104.0_4.5_2502_Falkenstrasse35_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7086781,,
3.5,84.0,1750,1570,2542,Sonnenhofstrasse 25,Pieterlen,2019,True,True,True,False,True,True,False,True,True,20.83,500.0,24.0,False,True,False,1750_84.0_3.5_2542_Sonnenhofstrasse25_Pieterlen,https://www.immoscout24.ch/de/d/wohnung-mieten-pieterlen/7086778,,
3.5,89.0,1620,1350,2502,Falkenstrasse 35,Biel/Bienne,2018,True,True,True,False,True,False,False,True,True,18.2,462.86,25.43,False,False,False,1620_89.0_3.5_2502_Falkenstrasse35_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7086774,,
3.5,84.0,1960,1750,2542,Sonnenhofstrasse 25,Pieterlen,2019,True,True,True,False,True,True,False,True,True,23.33,560.0,24.0,False,True,False,1960_84.0_3.5_2542_Sonnenhofstrasse25_Pieterlen,https://www.immoscout24.ch/de/d/attikawohnung-mieten-pieterlen/7086722,,
3.5,100.0,2160,1840,2503,Mattenstrasse 80h,Biel/Bienne,2014,True,False,True,True,False,True,False,False,True,21.6,617.14,28.57,True,False,False,2160_100.0_3.5_2503_Mattenstrasse80h_Biel/Bienne,https://www.immoscout24.ch/de/d/attikawohnung-mieten-biel-bienne/7086717,,
1.0,25.0,890,820,3800,Hauptstrasse 1A,Matten b. Interlaken,0,False,False,True,False,False,False,False,False,False,35.6,890.0,25.0,False,True,False,890_25.0_1.0_3800_Hauptstrasse1A_Mattenb.Interlaken,https://www.immoscout24.ch/de/d/wohnung-mieten-matten-b-interlaken/7084313,,
3.0,82.0,2790,2590,3012,Berchtoldstrasse 58,Bern,2016,True,False,False,False,False,False,False,True,True,34.02,930.0,27.33,False,True,False,2790_82.0_3.0_3012_Berchtoldstrasse58_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7080481,,
4.5,112.5,1950,1800,3714,Künzistegstrasse 52,Frutigen,0,True,False,False,False,False,False,False,False,False,17.33,433.33,25.0,False,True,False,1950_112.5_4.5_3714_Künzistegstrasse52_Frutigen,https://www.immoscout24.ch/de/d/wohnung-mieten-frutigen/7078607,,
5.5,177.0,2990,2590,3303,Hubelweg 3G,Jegenstorf,2017,True,False,True,False,False,False,False,True,True,16.89,543.64,32.18,False,False,False,2990_177.0_5.5_3303_Hubelweg3G_Jegenstorf,https://www.immoscout24.ch/de/d/wohnung-mieten-jegenstorf/7075998,,
4.5,125.0,2105,1840,3600,Malerweg 4,Thun,0,True,False,True,False,False,False,False,False,False,16.84,467.78,27.78,False,True,False,2105_125.0_4.5_3600_Malerweg4_Thun,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-thun/7075363,,
4.5,120.0,2820,2535,3038,Nüchternweg 8,Kirchlindach,2007,True,False,True,False,False,False,False,True,True,23.5,626.67,26.67,False,True,False,2820_120.0_4.5_3038_Nüchternweg8_Kirchlindach,https://www.immoscout24.ch/de/d/attikawohnung-mieten-kirchlindach/7073078,,
4.5,103.0,1495,1195,3422,Lagerweg 13,Alchenflüh,2021,True,False,False,False,False,False,False,False,True,14.51,332.22,22.89,True,False,False,1495_103.0_4.5_3422_Lagerweg13_Alchenflüh,https://www.immoscout24.ch/de/d/wohnung-mieten-alchenflueh/7043497,,
3.5,67.0,1685,1510,3604,Balmweg 18,Thun,1965,True,True,False,False,False,False,False,True,False,25.15,481.43,19.14,False,True,False,1685_67.0_3.5_3604_Balmweg18_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/6838209,,
3.5,67.0,1540,1310,3072,Wiesenstrasse 38,Ostermundigen,1973,True,False,False,False,False,False,False,False,False,22.99,440.0,19.14,True,True,True,1540_67.0_3.5_3072_Wiesenstrasse38_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6808193,,
4.5,90.0,1465,1275,2542,Bahnhofstrasse 2,Pieterlen,2016,True,False,False,True,False,False,False,True,True,16.28,325.56,20.0,True,True,False,1465_90.0_4.5_2542_Bahnhofstrasse2_Pieterlen,https://www.immoscout24.ch/de/d/wohnung-mieten-pieterlen/6768567,,
2.5,103.0,1935,1700,3013,Spitalackerstrasse 21,Bern,0,True,True,False,False,False,False,False,False,False,18.79,774.0,41.2,False,False,False,1935_103.0_2.5_3013_Spitalackerstrasse21_Bern,https://www.immoscout24.ch/de/d/attikawohnung-mieten-bern/6747864,,
2.0,42.0,920,750,2503,Heideweg 13,Biel/Bienne,0,False,False,False,True,False,False,False,False,False,21.9,460.0,21.0,True,True,False,920_42.0_2.0_2503_Heideweg13_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6165771,,
2.5,63.0,1730,1550,3176,Gartenstrasse 22,Neuenegg,2019,True,True,True,True,False,True,True,True,True,27.46,692.0,25.2,False,True,False,1730_63.0_2.5_3176_Gartenstrasse22_Neuenegg,https://www.immoscout24.ch/de/d/wohnung-mieten-neuenegg/5725348,,
3.5,65.0,1400,1250,3360,Waldgasse 16,Herzogenbuchsee,0,True,True,True,False,False,False,False,False,False,21.54,400.0,18.57,True,False,True,1400_65.0_3.5_3360_Waldgasse16_Herzogenbuchsee,https://www.immoscout24.ch/de/d/wohnung-mieten-herzogenbuchsee/7108702,,
2.5,56.0,1340,1180,3123,Kastanienweg 42,Belp,2010,True,False,False,False,False,False,False,False,False,23.93,536.0,22.4,False,True,False,1340_56.0_2.5_3123_Kastanienweg42_Belp,https://www.immoscout24.ch/de/d/attikawohnung-mieten-belp/7108439,,
1.5,37.5,950,790,3007,Balderstrasse 20,Bern,0,True,True,False,False,False,False,False,False,False,25.33,633.33,25.0,False,True,False,950_37.5_1.5_3007_Balderstrasse20_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7108372,,
4.5,94.0,1970,1700,3063,Im Gerbelacker 30,Ittigen,0,True,False,False,False,False,False,False,False,True,20.96,437.78,20.89,True,True,True,1970_94.0_4.5_3063_ImGerbelacker30_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7107752,,
3.5,87.0,1430,1190,3800,Waldeggstrasse 14,Interlaken,2000,True,False,True,False,False,False,False,False,False,16.44,408.57,24.86,True,True,False,1430_87.0_3.5_3800_Waldeggstrasse14_Interlaken,https://www.immoscout24.ch/de/d/wohnung-mieten-interlaken/7107655,,
3.5,64.0,1470,1280,3113,Thunstrasse 22,Rubigen,0,True,False,False,True,False,False,False,False,False,22.97,420.0,18.29,True,False,False,1470_64.0_3.5_3113_Thunstrasse22_Rubigen,https://www.immoscout24.ch/de/d/wohnung-mieten-rubigen/7107404,,
1.0,28.0,1090,980,3013,Altenbergstrasse 22,Bern,1969,False,False,True,False,False,False,False,False,False,38.93,1090.0,28.0,True,True,False,1090_28.0_1.0_3013_Altenbergstrasse22_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7107324,,
3.5,80.0,1560,1380,3250,Steinweg 7,Lyss,2005,False,False,False,False,False,False,False,False,False,19.5,445.71,22.86,False,False,False,1560_80.0_3.5_3250_Steinweg7_Lyss,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7105408,,
3.5,94.0,2080,1800,3110,Terrassenweg 24,Münsingen,0,True,False,False,False,False,False,False,True,False,22.13,594.29,26.86,True,True,False,2080_94.0_3.5_3110_Terrassenweg24_Münsingen,https://www.immoscout24.ch/de/d/wohnung-mieten-muensingen/7104705,,
3.0,65.0,1428,1213,3084,Kirchstrasse 138,Wabern,1968,True,False,True,False,False,False,False,False,False,21.97,476.0,21.67,True,False,True,1428_65.0_3.0_3084_Kirchstrasse138_Wabern,https://www.immoscout24.ch/de/d/wohnung-mieten-wabern/7104376,,
4.5,92.0,1595,1295,2504,Westerholz 6,Biel/Bienne,1989,False,True,True,True,False,False,False,False,False,17.34,354.44,20.44,True,True,False,1595_92.0_4.5_2504_Westerholz6_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7104341,,
2.5,53.0,1274,1104,3250,Steinweg 7,Lyss,2005,False,False,False,False,False,False,False,False,False,24.04,509.6,21.2,False,True,False,1274_53.0_2.5_3250_Steinweg7_Lyss,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7104333,,
3.5,91.0,1660,1440,3250,Steinweg 3,Lyss,2005,False,False,False,False,False,False,False,False,False,18.24,474.29,26.0,False,False,False,1660_91.0_3.5_3250_Steinweg3_Lyss,https://www.immoscout24.ch/de/d/loft-mieten-lyss/7104332,,
3.5,86.0,2015,1740,3027,Gigonweg 14,Bern,2010,True,True,False,False,False,False,False,False,False,23.43,575.71,24.57,False,True,False,2015_86.0_3.5_3027_Gigonweg14_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7104330,,
3.5,79.0,1640,1410,3018,Hüsliackerstrasse 1,Bern,2009,True,False,False,False,False,False,False,False,False,20.76,468.57,22.57,False,False,False,1640_79.0_3.5_3018_Hüsliackerstrasse1_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7104329,,
5.5,142.0,3200,2800,3007,Scheuerrain 4,Bern,2003,True,True,False,False,False,False,False,False,False,22.54,581.82,25.82,False,False,False,3200_142.0_5.5_3007_Scheuerrain4_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7104328,,
3.5,93.0,1790,1550,2503,Zentralstrasse 68,Biel/Bienne,2010,True,True,True,False,False,False,False,True,False,19.25,511.43,26.57,False,True,False,1790_93.0_3.5_2503_Zentralstrasse68_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7101842,,
1.0,31.0,920,760,3007,Zieglerstrasse 36,Bern,1970,True,False,True,True,False,False,False,False,False,29.68,920.0,31.0,False,True,False,920_31.0_1.0_3007_Zieglerstrasse36_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7101013,,
4.5,100.0,1370,1140,2503,Bärenmatt 10,Biel/Bienne,0,False,False,False,False,False,False,False,True,False,13.7,304.44,22.22,False,False,False,1370_100.0_4.5_2503_Bärenmatt10_Biel/Bienne,https://www.immoscout24.ch/de/d/dachwohnung-mieten-biel-bienne/7100675,,
3.5,82.0,2260,2060,3015,Weltpoststrasse 3C,Bern,2019,False,False,True,False,False,False,False,False,False,27.56,645.71,23.43,False,True,False,2260_82.0_3.5_3015_Weltpoststrasse3C_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7100065,,
1.5,37.0,1290,1170,3007,Schwarztorstr. 36,Bern,1977,False,False,True,False,False,False,False,False,False,34.86,860.0,24.67,False,True,False,1290_37.0_1.5_3007_Schwarztorstr.36_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7100061,,
4.5,104.0,2260,2000,3072,Bernstrasse 121 e,Ostermundigen,0,True,False,True,False,False,False,False,False,False,21.73,502.22,23.11,False,True,False,2260_104.0_4.5_3072_Bernstrasse121e_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7099546,,https://flatfox.ch/de/wohnung/bernstrasse-121-e-3072-ostermundigen/604041/
2.0,49.0,1130,940,3613,Mittelstrasse 12,Steffisburg,1964,True,True,True,True,False,False,False,False,False,23.06,565.0,24.5,False,True,False,1130_49.0_2.0_3613_Mittelstrasse12_Steffisburg,https://www.immoscout24.ch/de/d/wohnung-mieten-steffisburg/7099142,,
3.5,82.0,2510,2240,3072,Bernstrasse 25,Ostermundigen,2022,True,True,False,True,False,False,True,True,False,30.61,717.14,23.43,False,False,False,2510_82.0_3.5_3072_Bernstrasse25_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7098603,,https://flatfox.ch/de/wohnung/bernstrasse-25-3072-ostermundigen/279699/
3.0,63.0,1125,945,2562,Hauptstrasse 50,Port,1962,True,False,False,False,False,False,False,False,False,17.86,375.0,21.0,True,True,True,1125_63.0_3.0_2562_Hauptstrasse50_Port,https://www.immoscout24.ch/de/d/wohnung-mieten-port/7098568,,
2.5,58.0,970,770,3065,Hühnerbühlstrasse 41,Bolligen,1996,True,True,True,True,False,False,False,False,False,16.72,388.0,23.2,True,True,False,970_58.0_2.5_3065_Hühnerbühlstrasse41_Bolligen,https://www.immoscout24.ch/de/d/wohnung-mieten-bolligen/7098562,,
3.5,70.0,2090,1910,3007,Sulgenbachstrasse 12,Bern,1935,True,False,False,False,False,False,False,False,True,29.86,597.14,20.0,True,True,False,2090_70.0_3.5_3007_Sulgenbachstrasse12_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7098166,,
3.5,70.0,2100,1920,3007,Sulgenbachstrasse 12,Bern,1935,True,False,False,False,False,False,False,False,True,30.0,600.0,20.0,True,True,False,2100_70.0_3.5_3007_Sulgenbachstrasse12_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7097164,,
4.5,112.5,4200,3600,3006,Hesseweg 10,Bern,0,False,False,True,False,False,False,False,True,False,37.33,933.33,25.0,False,False,False,4200_112.5_4.5_3006_Hesseweg10_Bern,https://www.immoscout24.ch/de/d/attikawohnung-mieten-bern/7094766,,
5.5,146.0,2950,2700,3627,Bernstrasse 266,Heimberg,2012,True,False,True,False,False,False,False,True,True,20.21,536.36,26.55,False,False,False,2950_146.0_5.5_3627_Bernstrasse266_Heimberg,https://www.immoscout24.ch/de/d/attikawohnung-mieten-heimberg/7094457,,
3.0,60.0,1590,1410,3073,Worbstrasse 220B,Gümligen,2021,True,False,False,False,False,False,False,True,False,26.5,530.0,20.0,True,True,False,1590_60.0_3.0_3073_Worbstrasse220B_Gümligen,https://www.immoscout24.ch/de/d/wohnung-mieten-guemligen/7093660,,
2.5,63.0,1580,1380,3007,Sulgenrain 12,Bern,0,True,True,True,False,False,False,False,False,False,25.08,632.0,25.2,False,False,False,1580_63.0_2.5_3007_Sulgenrain12_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7092988,,
4.5,112.5,2848,2438,3600,Scheibenstrasse 27,Thun,0,True,False,True,False,True,False,False,True,True,25.32,632.89,25.0,False,True,False,2848_112.5_4.5_3600_Scheibenstrasse27_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7090482,,
5.5,160.0,3150,2850,3303,Ischlag 7,Jegenstorf,2001,True,False,False,True,False,False,False,True,True,19.69,572.73,29.09,True,True,True,3150_160.0_5.5_3303_Ischlag7_Jegenstorf,https://www.immoscout24.ch/de/d/doppel-einfamilienhaus-mieten-jegenstorf/7089415,,
2.5,66.0,1270,1070,3063,Jurastrasse 53,Ittigen,1986,True,False,True,False,False,False,False,False,False,19.24,508.0,26.4,True,True,False,1270_66.0_2.5_3063_Jurastrasse53_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7088749,,
4.5,138.0,2370,2030,3063,Jurastrasse 43,Ittigen,1988,True,False,True,False,False,False,False,True,False,17.17,526.67,30.67,True,True,False,2370_138.0_4.5_3063_Jurastrasse43_Ittigen,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-ittigen/7088748,,
3.5,84.0,1700,1450,3063,Jurastrasse 71,Ittigen,1989,False,False,True,False,False,False,False,False,False,20.24,485.71,24.0,True,True,False,1700_84.0_3.5_3063_Jurastrasse71_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7088746,,
2.5,63.0,1230,1040,3063,Jurastrasse 25,Ittigen,1985,True,False,True,False,False,False,False,False,False,19.52,492.0,25.2,True,True,False,1230_63.0_2.5_3063_Jurastrasse25_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7088745,,
2.5,87.0,1560,1290,3063,Jurastrasse 53,Ittigen,1986,True,False,True,False,False,False,False,False,False,17.93,624.0,34.8,True,True,False,1560_87.0_2.5_3063_Jurastrasse53_Ittigen,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-ittigen/7088744,,
1.0,35.0,1060,950,3600,Länggasse 9D,Thun,2021,True,False,False,True,False,False,False,False,False,30.29,1060.0,35.0,False,True,False,1060_35.0_1.0_3600_Länggasse9D_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7087668,,
